timesteps,iterations,reward_mean,value_loss,policy_loss,entropy,clip_frac,kl
NA,NA,,11.360845470428467,-0.0008532669860869646,-2.6602126121520997,0.0119140625,0.005451299
NA,NA,,10.598092555999756,0.00012530647218227385,-2.656161737442017,0.0,0.00012429332
NA,NA,,11.442902755737304,-0.001795331877656281,-2.654696488380432,0.00068359375,0.0024932092
NA,NA,,11.014225006103516,-0.0004350025206804276,-2.653361463546753,0.004296875,0.0042983782
NA,NA,,11.115964221954346,-0.0005933122709393501,-2.649652028083801,0.05712890625,0.009403359
NA,NA,,10.708568000793457,-0.00018275410402566195,-2.6468355655670166,0.0,0.0005438392
NA,NA,,10.253767204284667,-0.0012666348833590747,-2.6448020696640016,0.00107421875,0.0029165563
NA,NA,,11.14064655303955,0.0009622306097298861,-2.641558289527893,0.0013671875,0.0026910624
NA,NA,,11.404919147491455,-0.001138780126348138,-2.639728617668152,0.00556640625,0.004985626
NA,NA,,11.08731918334961,-0.0005188337992876769,-2.6381799221038817,0.00634765625,0.0045932177
NA,NA,,10.539750957489014,-0.0013844898203387856,-2.640748476982117,0.00380859375,0.0038781874
NA,NA,,9.846077728271485,0.00044303585309535265,-2.641611647605896,0.00029296875,0.0018099351
NA,NA,,10.864563369750977,-0.00033031830098479987,-2.6395110368728636,0.0,0.0013067436
NA,NA,,,,,,
NA,NA,,11.365022659301758,-0.002749721147119999,-2.6440541982650756,0.0458984375,0.0110336775
NA,NA,,11.618653106689454,-1.6769161447882653e-06,-2.644120121002197,0.0,3.4283556e-05
NA,NA,,10.971558761596679,-0.0011766607640311122,-2.6425896167755125,9.765625e-05,0.0013449811
NA,NA,,11.0797287940979,-0.00010222108103334904,-2.642118549346924,0.00146484375,0.0025094284
NA,NA,,11.523427581787109,-0.000664108496857807,-2.64116849899292,0.0013671875,0.003398307
NA,NA,,11.752735805511474,-0.005927240941673517,-2.640060043334961,0.04912109375,0.011670945
NA,NA,,10.384052562713624,-0.00015736303757876157,-2.639371228218079,9.765625e-05,0.0015387858
NA,NA,,10.715283298492432,-0.0004541862290352583,-2.639527440071106,0.0,0.0010694561
NA,NA,,10.499746608734132,-0.0044854536652565,-2.640603494644165,0.06796875,0.014102481
NA,NA,,11.286290454864503,-7.377057918347418e-05,-2.639273977279663,0.0,0.0008701627
NA,NA,,10.88260555267334,-0.00025032623670995235,-2.6365188360214233,0.0,0.00045981992
NA,NA,,9.787862968444824,-0.0006731742760166526,-2.6326714038848875,0.00126953125,0.0029967157
NA,NA,,12.04157600402832,0.0003175815334543586,-2.6269997358322144,0.00107421875,0.002384356
NA,NA,,10.839393711090088,-0.0020706332754343746,-2.6237205982208254,0.0345703125,0.009417262
NA,NA,,11.264887523651122,-0.0013548313407227397,-2.6205985069274904,0.00234375,0.0035049273
